user_id,recommend
Smiley_Riley02,True
Smiley_Riley02,True
76561198065212900,True
76561198065212900,True
76561198065212900,True
buddy2k6,True
buddy2k6,True
buddy2k6,True
76561198031693155,True
adenkennelly,True
adenkennelly,True
gohardinthebrown,False
76561198057307730,True
76561198065695402,True
Jellyyfishy,True
76561198061021230,True
76561198061021230,False
76561198061021230,True
76561198061021230,False
76561198061021230,True
76561198061021230,False
76561198061021230,True
76561198061021230,False
fookaijun32,False
fookaijun32,True
76561198104750935,True
76561198070621937,True
76561198083801480,True
76561198083801480,True
Khaooschannel,True
Khaooschannel,True
Khaooschannel,True
azza213,True
saturnyplace,False
saturnyplace,True
lividos,True
lividos,True
76561198085686437,True
76561198048230501,True
76561198048230501,True
76561198083941171,True
76561198083941171,True
76561198042535860,True
76561198050452751,False
76561198050452751,False
76561198050452751,True
76561198080070794,True
76561198080070794,True
76561198080070794,True
76561198089724894,True
halofan360,True
halofan360,True
halofan360,True
halofan360,True
halofan360,True
halofan360,True
dapperlook,True
76561198054691172,True
foxlets,True
foxlets,True
foxlets,True
foxlets,True
foxlets,True
foxlets,True
goose01,True
ebil6177,True
ebil6177,True
76561198074508314,False
76561198074508314,True
76561198091081910,False
chamith,True
lachlan321,True
lachlan321,True
76561198069992668,True
gravalteration,True
tom1rox,True
tom1rox,True
OATTT,True
76561198032836473,True
123456789874561232145678,True
76561198079651012,True
76561198079651012,True
greenfuzzie23,True
76561198098920303,True
76561198098920303,True
gru69,True
76561198065084226,True
76561198065084226,True
76561198065084226,True
76561198065084226,True
76561198065084226,True
76561198065084226,True
76561197997860947,True
76561197991992793,False
76561198022915154,True
Grimsolo,True
groggubus,True
76561198085780775,False
76561198072465460,True
76561198034671342,True
76561197993705839,True
Terenator,True
Terenator,True
GAKMAKMAK,True
76561198076519474,True
GUN5_0N_WH33L5,True
Playerize,True
Playerize,True
Playerize,False
Playerize,False
Playerize,False
Playerize,False
Playerize,True
Playerize,True
angusstew,True
76561198064858128,False
76561198009887832,True
hmphhh,True
hmphhh,False
hmphhh,False
hmphhh,False
hmphhh,True
hmphhh,True
hmphhh,True
76561198067007251,True
76561198067007251,True
76561198047486142,True
76561198047486142,True
76561198050546597,True
4545451111,True
76561198059622971,False
opopoopo,True
hakimaro,True
76561198096921300,True
Halfnakedsoldier99,True
76561198007575596,True
76561198007575596,True
76561198112280759,True
76561198112280759,True
76561198112280759,True
76561198198021682,True
ejthesnakehunter,True
76561198077260594,True
fmtpp,True
76561198061502870,True
dontreee,False
pingu4life,False
xxbleachedxx,True
Harley-the-Hyena,True
Harley-the-Hyena,True
Harley-the-Hyena,True
Harley-the-Hyena,True
harrym8,True
harrym8,True
zevlupine,True
76561198121261684,True
76561198121261684,True
H4ZEY,True
reiak,True
76561198069789227,True
Headset365,False
Headset365,True
Headset365,True
Headset365,True
76561198008021472,True
76561198008021472,True
76561198044032335,True
76561198044032335,True
76561198057623952,False
76561198057623952,True
76561198057623952,True
76561198057623952,False
76561198052786944,True
76561198052786944,True
76561198052786944,True
76561198194758422,True
7656119812962294,True
7656119812962294,False
76561198077664247,True
76561198077869373,True
76561198077869373,True
matsProfile,True
76561198074278130,True
HENRYYA,True
umicornbl,True
76561198077261748,True
957528123,True
76561198096562087,True
76561197995484188,True
bananaman69,True
76561198073894906,True
HerperDeDerper,True
HerperDeDerper,True
76561198045953692,True
76561198045953692,True
eyrie43,True
eyrie43,True
76561198115678004,True
76561198115678004,True
76561198115678004,True
jeffycakes,True
Caeso,True
Caeso,False
76561198049268247,True
76561198049268247,True
Jenfy,True
76561198053843099,True
76561198053617943,True
76561198053617943,True
76561198053617943,True
76561198053617943,True
76561198005778772,True
76561198085881404,True
76561198046997957,True
76561198079366509,True
76561198079366509,True
76561198079366509,True
76561198079366509,True
76561198079366509,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198048709944,True
76561198044610496,True
Zirah,True
76561198108038772,True
haloslayer1,True
haloslayer1,True
76561197986709258,False
76561197986709258,True
76561197986709258,True
76561197986709258,True
HoneyBeeGames,True
kibahz,True
hterrormc,False
hterrormc,False
hterrormc,True
hterrormc,True
hterrormc,True
hterrormc,True
HubDubs,False
HubDubs,True
HubDubs,True
HubDubs,True
HubDubs,True
HubDubs,True
HubDubs,True
HueziiE,True
HueziiE,True
HueziiE,True
HueziiE,True
HueziiE,True
76561198086732056,True
76561198086732056,True
76561198086732056,True
76561198067786754,True
niggerfag,True
niggerfag,True
niggerfag,True
niggerfag,True
duckonthetruck,True
greenkoala,True
29017637452801,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
76561198125859026,True
omfgabrams,True
omfgabrams,True
omfgabrams,False
Humg12,True
nasal69,True
bigbootybitches420699,True
bigbootybitches420699,True
bigbootybitches420699,True
bigbootybitches420699,True
bigbootybitches420699,True
76561198075491202,True
76561198075491202,True
76561198075491202,True
76561198075491202,False
76561198075491202,True
76561198075491202,True
76561198075491202,True
HunterKiller182,True
76561197974754753,True
76561198027304943,False
76561198060854630,True
HuskyYT,True
76561198065105486,True
hydraxz,True
hydro_2k,True
hydro_2k,True
hydro_2k,True
Hykrai,True
Hykrai,True
76561198076480636,True
76561198076480636,True
hyperFlOyDuS,True
hyperFlOyDuS,True
76561198066969630,True
76561198066969630,True
76561198066969630,True
76561198066969630,True
76561198066969630,True
76561198083468865,False
76561198060085315,True
ACE_Blitz,True
ohsotechnicolor,True
ohsotechnicolor,True
ohsotechnicolor,True
lnS8ne,True
mist_of_pandaria,True
mist_of_pandaria,True
76561198096049645,True
76561198044322071,True
getoffmeimdone,True
76561198047135310,True
76561198047135310,True
76561198075532361,True
76561198075532361,True
76561198075532361,True
76561198042451234,True
76561198042451234,True
thintimtam,True
Chompbob,True
76561198028583056,True
76561198066525274,True
76561198066525274,False
fartinspartan,True
fartinspartan,True
76561198070700359,True
76561198070700359,True
76561198070700359,False
76561198070700359,True
76561198070700359,True
76561198070700359,True
daltonlikespenis,False
anjelloism,True
anjelloism,True
anjelloism,True
anjelloism,True
anjelloism,True
anjelloism,True
OfficialMuir,True
OfficialMuir,True
OfficialMuir,True
OfficialMuir,True
OfficialMuir,True
OfficialMuir,True
OfficialMuir,True
TheFallen6662,True
76561198095314096,True
76561198095314096,True
kirihata,True
IAMSOVIETRUSSIA,True
IAMSOVIETRUSSIA,True
76561198050498885,True
76561198120726751,True
wingstickmaster777,True
dfsjfasdjfasjfakpenisbreathds,True
dfsjfasdjfasjfakpenisbreathds,True
dfsjfasdjfasjfakpenisbreathds,False
dfsjfasdjfasjfakpenisbreathds,True
76561198013939867,True
76561198013939867,True
iceyaz,True
76561197993494010,True
76561198080444143,True
76561198080444143,True
76561198080444143,True
76561198071488355,True
76561198080731084,True
76561198054132619,True
IgniteAU,False
IgniteAU,True
IgniteAU,True
76561198006537147,True
76561198006537147,True
ihaveduff,False
ihaveduff,True
nightwingrocks,True
05041129,True
05041129,True
05041129,False
fortas9806,True
fortas9806,True
kgj1303,True
ValIsReallySexy,True
76561198044245052,True
76561198089083202,False
ImM4RK5M4N,True
ImM4RK5M4N,True
ImM4RK5M4N,True
76561198028984146,True
76561198085862370,True
IndigenousSid,True
Inexistent911,True
squiggleses,True
squiggleses,True
76561198094752240,True
1NFR33,True
76561198015398411,True
bossetrongaming,True
bossetrongaming,True
bossetrongaming,True
76561198076033931,True
golffwangg,True
golffwangg,True
demoban,True
76561198079654919,True
InvertedBolt,True
76561198027719152,True
76561198027719152,True
76561198107609787,True
Anti_Sphere,True
rageblazesc,True
76561198008302183,True
76561198066985093,True
76561198077360732,True
irraquatedd,True
1v1meguy,True
1v1meguy,True
Doweis,True
76561198064634478,True
Elwnquelegusta2hu,True
theoneandonlyhawaii,True
shucuz,True
76561198091103191,True
76561198091103191,False
76561198054693746,True
76561198054693746,True
76561198046120865,True
ProssibruisImprossibru,True
ProssibruisImprossibru,True
ProssibruisImprossibru,True
Iweeoncats,True
76561198100326818,True
76561198100326818,True
76561198066825426,True
ironcass,True
ironcass,True
ironcass,True
ironcass,True
ironcass,True
ironcass,True
ironcass,True
ironcass,False
jaxee,True
76561198093814775,True
76561198034310657,True
76561198034310657,False
jacket105,True
jacket105,True
jackmcfox,True
mynameisjacko,True
mynameisjacko,True
jacko_lewie,True
jacko_lewie,True
Jaegerix,True
Jaegerix,True
Jaegerix,True
jafoolie,True
76561198009729086,True
jahosaOCE,True
jaico99rules,True
jaico99rules,True
jaico99rules,True
76561198077735144,True
JakKnifez,True
JakKnifez,True
Spoongegarred,True
Spoongegarred,True
Jakobey,True
Jakobey,True
Jakobey,True
aywotchadoin,True
76561198149938292,True
Bigzy,True
Bigzy,True
Bigzy,False
Bigzy,True
76561198064549825,True
JamesTB,True
JamesTB,True
JamesTB,True
JamesTB,False
JamesTB,True
Pootis_Mann,True
76561198034070122,False
76561198034070122,True
76561198034070122,True
76561198034070122,True
japologamingYT,True
76561198057834414,True
76561198075115457,True
quaz4,True
quaz4,True
jarradmcj,True
jarradmcj,True
jarradmcj,True
76561198079223196,True
jashlas,True
javuri61,True
76561198060542368,True
76561198060542368,True
76561198024559706,True
76561198024559706,True
76561198024559706,True
76561198024559706,True
76561198024559706,True
76561198080717002,True
76561198080717002,True
76561198080717002,True
76561198093465448,True
Bandos_is_sexy,True
76561198117068101,True
76561198027254626,True
76561198027254626,True
76561198085109035,False
76561198041547166,True
76561198041547166,True
76561198049192579,False
JDubb153,False
76561198085808870,False
76561198075863151,True
76561198075863151,True
76561198068301819,True
GeometryWarsFTW,True
GeometryWarsFTW,True
GeometryWarsFTW,True
GeometryWarsFTW,True
Jemeriquai,True
Jemeriquai,True
xximfatxx,True
xximfatxx,True
xximfatxx,True
vckx2,True
76561198039327637,True
76561198074791637,True
76561198074791637,True
76561198074791637,False
76561198074791637,True
EpicPortal,True
EpicPortal,True
EpicPortal,True
76561198131023713,True
76561198059641230,True
76561198059641230,True
76561198018520620,True
76561198018520620,True
76561197998681137,True
76561197998681137,True
76561197998681137,True
oldmanjingles,True
dafishmonger,True
jistar99,True
jistar99,True
jistar99,True
jj44556,False
jj44556,True
jj44556,True
76561198078987534,True
76561198078987534,True
76561198031967258,False
qjoshz,True
shaneomaniac,True
76561198024997743,True
76561198024997743,True
76561198024997743,True
76561198064325200,True
guvnanixon,True
guvnanixon,False
guvnanixon,True
76561198046833211,True
76561198022404680,True
76561198022404680,True
76561198022404680,True
76561198022404680,True
76561198051289283,True
ItzABitRisky,True
MR-mine-addiction,True
netherjack1,True
johntheasian,True
18481,True
18481,True
76561198110083383,True
76561198110083383,True
76561198116548792,True
76561198116548792,True
76561198116548792,False
76561198116548792,True
JokersLounge_,True
JokersLounge_,True
jonno83900,True
jordantheranga,True
76561198078112264,True
76561198080644400,True
76561198042151503,True
76561198042151503,False
76561198042151503,True
76561198042151503,True
76561198042151503,True
76561198042151503,True
350241,True
76561198044458846,False
76561198068647964,True
joshfeb06,True
Joshua12345195,True
Joshua12345195,True
Joshua12345195,False
Joshua12345195,True
Joshua12345195,True
Joshua12345195,True
joeshoer,True
JrRocket000,True
JrRocket000,True
jswins,True
RichmondDaGamer,True
H4unted_P3n,True
76561198078765185,True
76561198078765185,True
76561198078765185,True
julianpkp,True
76561198061795146,True
76561198032916644,True
76561198032916644,True
justgamingXD,True
justgamingXD,True
reszluigii,False
reszluigii,False
reszluigii,True
wiinga,False
wiinga,True
wiinga,True
wiinga,False
wiinga,True
wiinga,True
wiinga,True
Juzzyx,True
76561198300678402,True
K3nchi,True
76561198088661531,True
76561198088661531,True
76561198088661531,True
76561198088661531,True
76561198101162214,True
kage1996,True
kage1996,True
-kainey9777,True
Kairooss,True
76561198095405817,True
DarkSpire17,True
DarkSpire17,True
kerbex,True
kerbex,True
76561198070148616,False
76561198105110458,True
76561198105110458,True
76561198105110458,True
76561198010829979,True
76561198019293015,True
76561198019293015,True
76561198019293015,True
76561198019293015,True
76561198019293015,True
76561198078712087,True
76561198078712087,True
76561198078712087,True
76561198078712087,True
76561198078712087,True
76561197995284337,True
GraytheCat,True
GraytheCat,True
GraytheCat,True
GraytheCat,True
GraytheCat,True
GraytheCat,True
imloko_,True
KatieLiz,False
76561198088892521,True
76561198088892521,True
Ayrtanium100,True
Newkj1,False
Newkj1,True
Newkj1,False
KayKay113,True
76561198044882796,True
Kazuksta,True
keaun,True
keaun,False
keane_ck,True
keane_ck,True
76561197984211461,True
76561197984211461,True
76561198081144680,True
76561198057368586,True
c3rtaind3ath,True
76561198118209352,True
76561198133788871,True
76561198133788871,True
76561198071235919,True
lolyoutactical,True
kennychan222,True
76561197993077385,True
76561198078242573,True
76561198090575770,True
76561198092339855,True
76561198092339855,True
76561198092339855,True
76561198073916938,True
76561198073916938,True
76561198073916938,True
76561198073916938,True
76561198073916938,True
76561198073916938,True
76561198073916938,True
76561198073916938,True
Keyezr77,False
kfloppy,True
kfloppy,True
76561198031106842,True
kiado2,True
ottonot,True
minecraft_th,True
100101011111000011111111,True
100101011111000011111111,True
100101011111000011111111,True
100101011111000011111111,True
KillaPotatoz,True
That_AJ_Kid,True
76561198030867972,False
76561198012546232,True
Killer_Awesome_Phantom,False
Killer_Awesome_Phantom,False
technique1989,False
technique1989,False
technique1989,True
technique1989,True
technique1989,True
Brain_muncher,True
Brain_muncher,True
supremelordpie,True
76561198066651573,True
76561198066651573,True
76561198066651573,True
76561198081168628,True
76561198080605900,True
KingofGoats,True
76561198024507582,True
Emarques,True
76561197978703788,True
76561198059657508,True
KingFluffyButt,True
KingFluffyButt,True
76561198090488278,True
76561198090488278,True
76561198090488278,True
76561198090488278,True
76561198228934824,True
76561198100384350,True
kirbysmashed,False
Rafael011,True
76561198081300684,True
76561198004245030,False
76561198034215738,False
EphisXD,True
kittenwithmittens,False
76561198068660878,True
76561198068660878,True
76561198068660878,True
76561198068660878,True
76561198065171294,True
76561198068160202,True
coronelcross,True
76561198051831438,False
76561198051831438,True
76561198051831438,False
76561198051831438,True
76561198051831438,True
76561198005477736,True
76561198005477736,True
76561198005477736,True
76561198005477736,True
76561198005477736,True
Kizu-kun,True
putt13,True
KleppS,True
KleppS,True
CptFake,True
76561198089652308,True
739567275,True
739567275,True
greenienoav,True
greenienoav,True
greenienoav,True
76561198071464612,True
kokoprogamer,True
gongpha,True
gongpha,True
gongpha,True
gongpha,True
12125,True
12125,True
kooriman1997,True
76561198055055523,True
76561198055055523,True
76561198055055523,True
76561198055055523,True
76561198055055523,True
76561198055055523,True
SzechuanB,False
leninjab,True
leninjab,True
kozeyekan,True
KKruger,True
kr0akey,False
kr0akey,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
krogdog,True
76561198072463650,True
mrninja36,False
OneHellOfAGamer,True
jacej3,True
chriz2010,True
mammon13,True
76561198070009309,True
110211021,True
110211021,False
fartofsmellyness,False
fartofsmellyness,False
fartofsmellyness,True
kumatorah,True
hydrameh,True
kungphukenobi,True
76561198002469107,True
76561198064599173,True
76561198064599173,True
76561198046729008,True
ADSKILLER,True
cggamess123,True
n3rdra93,True
n3rdra93,True
n3rdra93,True
LagartoDosArroiz,True
LagartoDosArroiz,True
lagtarsoy,True
lagtarsoy,True
blizzard_reflex,True
blizzard_reflex,False
blizzard_reflex,True
blizzard_reflex,True
blizzard_reflex,True
76561198119335225,True
76561198119335225,True
76561198073881438,True
LancerFire,True
76561198027550022,True
76561198093541850,True
laserbear99,True
lasking2534,True
lasking2534,True
76561198069470642,True
FutterShy,True
LayzeeBoi,True
LayzeeBoi,True
lchammer,True
lchammer,True
LcsAngelo,True
LcsAngelo,True
expert_spy,True
expert_spy,True
expert_spy,True
expert_spy,True
expert_spy,True
expert_spy,True
expert_spy,True
76561198040148259,True
changyung9999,True
changyung9999,True
changyung9999,True
76561198063004695,False
76561198078378127,True
PuzziDestroyer,True
PuzziDestroyer,True
PuzziDestroyer,False
PuzziDestroyer,True
PuzziDestroyer,False
lefty25,True
lefty25,True
19372250,True
legendary799,True
legendary799,True
CsGoWildGlock,True
LeSaite,True
suckmycrunchydick,True
LemmyID,False
NrGBuffalo,True
NrGBuffalo,True
Rotinaj,False
Rotinaj,True
Rotinaj,True
76561198015848819,True
LEMONPARTY1488,False
CaptainReplica,True
CaptainReplica,True
76561198084777483,False
76561198061518838,True
76561198086200117,True
76561198086200117,True
76561198072994412,True
76561198058616080,True
76561198163812230,True
leroyp,True
leroyp,False
leroyp,True
leroyp,True
leroyp,False
76561198030872449,True
76561198030872449,True
76561198066657942,True
76561198066657942,True
76561198062569517,True
leva49,True
leva49,True
leva49,True
leva49,True
leva49,True
246823,True
76561198106774431,True
SASMCSASSY,True
TheHunter42,True
TheHunter42,True
76561198060002045,True
kasanov,True
76561198028728868,True
GamingMexican,True
76561198295178871,True
LiMasala,True
76561198066002441,True
76561198067596593,True
76561198067596593,True
76561198076052494,True
76561198074499762,True
Liquiddddddddd,True
Furms,True
76561198060682655,True
76561198060682655,True
LithiumPowered,True
LithiumPowered,True
76561198036925039,True
leojv,True
76561198031524518,True
76561198092819016,True
76561198092819016,True
76561198092819016,True
76561198067582240,True
76561198067582240,True
76561198067582240,True
76561198067582240,True
Lockhearte,True
76561198077514605,True
76561198065772006,True
76561198050173946,True
76561198050173946,True
Apedophileatyohouse,True
76561198045702747,True
76561198045702747,True
woola,True
critsvsgaming,True
talksmackgetwhacked,True
76561198082474729,True
76561198047775384,True
76561198008967901,True
SKSG,True
SKSG,True
SKSG,True
SKSG,True
SKSG,True
ArmenianJunkie,True
ArmenianJunkie,True
ArmenianJunkie,True
ArmenianJunkie,True
ArmenianJunkie,True
ArmenianJunkie,True
ArmenianJunkie,True
76561198042797758,True
76561198073664669,True
76561197970551076,True
M4nk0k3,True
losechesters,True
76561198059419680,True
FaZe-Rain_NORDANSHAT,True
Low_Society,True
Low_Society,True
Low_Society,True
low-rain,True
FiLoBoI,True
lsith777,True
76561198028697751,True
MonstercatFTW,True
76561198021437758,True
76561198021437758,True
76561198021437758,True
76561198021437758,True
lttf,True
76561198064967320,False
76561198064967320,True
76561198064967320,True
76561198064967320,True
76561198064967320,False
geeemu,True
42241,True
JewONOff,True
JewONOff,True
LudiAU,True
76561198127267711,True
76561198082262826,False
76561198082262826,True
76561198041085273,True
LukasCoady,True
LukasCoady,False
76561198107679895,True
76561198107679895,True
76561198065613069,True
76561198065613069,True
76561198065613069,True
76561198065613069,True
76561198065613069,True
76561198065613069,True
76561198075203975,True
Kurisuchan27,True
lunareaper562,True
76561197980349491,True
76561198087417568,True
76561198064214213,True
lyteX,True
lyteX,True
76561198061792391,True
MonsterEnergy-Prd,True
MonsterEnergy-Prd,True
MonsterEnergy-Prd,True
MonsterEnergy-Prd,True
UMURAI,True
76561198089585145,True
therocker2236,True
TheGoodMister,True
TheGoodMister,True
TheGoodMister,True
TheGoodMister,False
76561198030206184,True
76561198030206184,True
76561198101492787,True
76561198066272265,False
76561198024566463,False
rollhack,True
tankedout,True
tankedout,True
2323534545,True
2323534545,False
2323534545,True
2323534545,True
2323534545,True
2323534545,False
2323534545,True
76561198101112176,True
stackonme,True
stackonme,True
stackonme,True
stackonme,True
stackonme,True
stackonme,True
macro_11,False
macthulu,True
76561197989883424,False
76561197989883424,True
benthedj1,True
76561198061818716,True
Shaun_Stokes,True
Shaun_Stokes,True
Shaun_Stokes,True
Shaun_Stokes,True
Shaun_Stokes,True
Shaun_Stokes,True
Shaun_Stokes,True
mrtownie66,True
76561198028081789,True
mag3nta,True
SomeDudeWhoLikesOldGames,True
76561198089828631,True
76561198089828631,False
TheRealMagik,True
TheRealMagik,False
TheRealMagik,True
TheRealMagik,True
TheRealMagik,True
TheRealMagik,True
TheRealMagik,True
TheRealMagik,True
TheRealMagik,True
TheRealMagik,True
magikarpox,False
troiani8,True
troiani8,True
troiani8,True
troiani8,True
troiani8,True
troiani8,True
76561198126411307,True
76561198126411307,True
76561198126411307,True
76561198126411307,True
76561198126411307,True
777777769,True
Mahiru_DG13TH,True
1452221660414,True
1452221660414,True
1452221660414,True
1452221660414,True
76561198078128803,True
76561198078128803,False
76561198078128803,True
76561198088018211,True
76561198088018211,True
76561198088018211,True
76561198088018211,True
76561198088018211,True
76561198088018211,True
76561198088018211,True
76561198088018211,True
76561198046042992,True
76561198063501316,True
76561198073286662,True
76561198073286662,True
malgora1,True
sorry404notfoundtryagain,False
paitlega,True
paitlega,True
76561198074177617,True
76561198069399556,True
DE4DP00L,True
DE4DP00L,True
DE4DP00L,True
DE4DP00L,True
DE4DP00L,True
76561198056801459,True
76561198083055659,True
76561198093554508,True
76561198069995284,True
76561198115328277,True
76561198115328277,True
76561198115328277,True
76561198115328277,True
76561198081787220,True
76561198042517985,True
happyturtleleader,True
happyturtleleader,True
76561198007861522,True
76561198066656517,True
philosophem,True
philosophem,True
philosophem,True
luanxd99,True
luanxd99,True
luanxd99,True
mashimai,True
mashimai,True
KC-ItJustWorks,True
aboynamedsue,True
1v08,True
76561198089669021,True
powerconverters,True
MasterGible,True
76561198072339171,True
76561198072339171,True
MateoPhoenix,True
76561198087574900,True
mateushom,True
mateushom,False
heyitsmath,False
MatLyGames,True
76561197994920291,True
MatthewW7,True
76561198091190397,True
76561198091190397,True
76561198091190397,True
76561198091190397,True
76561198091190397,True
76561198091190397,True
76561198078493105,True
76561198058727529,True
alec12734,True
alec12734,True
earthsea,True
Duskems,True
Duskems,False
Duskems,True
Duskems,True
Duskems,False
Duskems,True
davidmai7,True
mcharty,True
76561198080525004,True
Minecraftonwow,True
Ineedmoney4food,True
76561198028299001,True
76561198195842698,False
76561198195842698,True
76561198028299001,True
76561198195842698,False
76561198195842698,True
76561198027193755,False
76561198048588244,False
76561198048588244,True
76561198020281564,True
76561198057104797,True
megamario1500,True
76561198092226373,True
76561198092226373,True
76561198049411627,True
falcodark,False
falcodark,True
crazyclerkm,True
MeisaKuroki,True
lmaoslayer,True
demisin,False
pippymayne,True
pippymayne,False
pippymayne,True
wearethechampionsmyfriend,True
wearethechampionsmyfriend,True
wearethechampionsmyfriend,True
wearethechampionsmyfriend,True
wearethechampionsmyfriend,True
wearethechampionsmyfriend,True
76561198103270538,True
ILikeToMeow,True
ILikeToMeow,True
MrMasterix,True
76561198013259049,True
76561198013259049,True
76561198044788018,True
76561198044788018,True
76561198044788018,True
76561198044788018,True
76561198044788018,False
76561198271002791,True
76561198213178349,True
mexicandinosaur_,True
mgmt40,True
mgmt40,True
76561198055815784,True
76561198055815784,True
76561198057967308,True
76561198057967308,True
MRKCAT,True
MRKCAT,True
TheEnglishGerman,True
76561198006016224,True
Michael__James,True
76561198058247995,True
76561198058247995,True
76561198019583170,True
Argentomanwe,True
Argentomanwe,False
Argentomanwe,True
walsheys,True
walsheys,True
walsheys,True
walsheys,True
walsheys,True
walsheys,True
mickelsnickel,True
76561198072358583,True
76561198072358583,True
76561198072358583,True
76561198072358583,True
76561198072358583,True
76561198018551219,True
76561198086194246,True
76561198055989393,True
76561198053711199,True
76561198043532486,True
MidnightEmperor,True
MidnightEmperor,False
midwa,True
midwa,True
76561198094782691,True
76561198094782691,True
76561198094782691,True
76561198094782691,True
369231461278416,True
369231461278416,True
76561198088116776,True
tyansteRR199,True
76561198062595804,True
zaaikbr,True
zaaikbr,True
zaaikbr,False
zaaikbr,True
zaaikbr,True
zaaikbr,True
zaaikbr,True
zaaikbr,True
zaaikbr,True
76561198083542505,True
anthMC,True
anthMC,True
anthMC,True
anthMC,True
76561198092574945,True
76561198078718666,True
76561198078718666,True
76561198078718666,True
76561198078718666,True
76561198019938571,False
76561198019938571,False
76561198019938571,True
TheMinerlaxx,True
mingoko,True
76561198092735015,False
76561198092735015,True
76561198092735015,True
76561198092735015,False
76561198092735015,True
76561198092735015,True
76561197994690938,True
76561197994690938,True
76561197994690938,True
theHALOgod10159,True
mirki411,True
mirki411,True
76561198065168512,True
mistermooth,True
BigNigR,True
76561198191010871,True
mithriel,True
TumbleweedCorp,True
76561197995163667,True
76561198061039342,False
76561198061039342,True
76561198061039342,True
76561198061039342,True
mjoz,True
mjoz,True
Shohmyooh127,True
76561198087000982,True
76561198087000982,True
abcddbca,True
76561198315999327,False
76561198025330151,True
76561198088745442,True
76561198066621462,True
76561198066621462,True
76561198072850898,True
76561198066506757,True
76561198066506757,True
76561198073942894,True
76561198326180109,True
Momijio,True
flame1312,False
flame1312,True
flame1312,True
flame1312,True
flame1312,True
flame1312,True
flame1312,True
flame1312,True
76561198078763729,True
76561198078763729,True
76561198078155892,True
76561198006550034,False
mazkg,True
mazkg,True
mazkg,True
mazkg,True
mazkg,True
mazkg,True
mazkg,True
moon910,True
76561198079882851,False
76561198079882851,True
76561198079882851,True
76561198084001780,True
jeffyusohansam,True
jeffyusohansam,True
jeffyusohansam,True
76561198064148060,True
jerrygetajob,True
jerrygetajob,True
jerrygetajob,True
76561198068809841,True
76561198041971225,True
76561198041971225,False
76561198056265599,True
76561198056265599,True
morristein,True
morristein,True
TheSquirrelflightgaming,True
76561198079803067,True
76561198079803067,True
76561198079803067,True
76561198079803067,True
influxx,True
influxx,True
motev,False
76561198023381153,True
76561198023381153,False
76561198013432172,True
hjkld,True
misterjr,True
misterjr,True
76561198064438745,True
76561198064438745,True
76561198071159917,False
tanderskaife,False
tanderskaife,True
76561198069996415,True
Mr_Hentai,True
Mr_Hentai,True
76561198038335577,True
76561198038335577,True
Mr_ISH,True
Mr_ISH,True
Mr_ISH,True
Mr_ISH,True
76561197998655584,False
76561198069545441,True
Assassin53D,True
gettingrobbed,False
The-Moose,True
76561198068186452,True
76561198040576691,True
76561198063510182,True
barrythebreadinspector,True
barrythebreadinspector,True
barrythebreadinspector,True
76561198077602243,False
76561198077602243,False
GreatShot,True
GreatShot,False
fantastic_pootis,True
fantastic_pootis,True
76561198083899583,False
qwertybmwh1994,True
qwertybmwh1994,True
qwertybmwh1994,True
qwertybmwh1994,True
76561198090461345,True
MrEdskiies,True
koongod01,True
76561198105743297,True
76561198090300952,True
76561198090300952,False
76561198098553595,True
MrMilitary,True
Unskillful_killer,True
76561198088930910,False
279519365,True
MrAH2010,True
MrAle,True
cliffxd,True
ItalianFoddConsumerGaming,True
ItalianFoddConsumerGaming,True
76561198062490293,True
mrjosheyhalo,True
MRmeohme,True
MRmeohme,True
MRmeohme,True
MRmeohme,True
MRmeohme,True
MRmeohme,False
MRmeohme,True
MRmeohme,True
76561198019019838,False
76561198087629781,True
MOnkeyASS12,True
76561198045792460,False
mr_non_member,True
Noodles4Dayz,True
76561198074356093,True
Muchs,True
76561198083097986,True
76561198083097986,True
76561198083097986,True
mukanyawest,False
mukanyawest,True
mukanyawest,True
mukanyawest,True
MumboBros,True
MumboBros,True
MumboBros,True
MumboBros,True
MumboBros,True
76561198068189169,True
Murderousbinkie,False
Murderousbinkie,True
Murgic,True
mutiez,True
mutiez,True
muwthree,True
76561198098027263,True
MXKiN,True
MXKiN,True
MXKiN,True
MXKiN,True
76561198092511029,True
76561198092511029,True
76561198092511029,True
76561198094507877,False
76561198181829522,True
pandabear6921,True
mythilas,True
mythilas,True
76561198057418960,True
76561198060438024,True
76561198055310480,True
ryanirons2,True
N47H4NI3L,True
Ridim201,True
morttos,True
D3ad3n3,True
RealAdam,True
76561197961051810,True
76561198052909583,True
76561198052909583,True
Napalm_,True
Napalm_,True
76561198014177534,False
Naranjita3560,True
Naranjita3560,True
Naranjita3560,True
Naranjita3560,True
narrth,True
76561198021849809,True
diSEMBOWELMENTAU,True
NationalProtocol,True
natsudrgneel,True
eduardo281,False
