user_id,item_id
76561198051978612,35720
76561198051978612,233840
76561198051978612,550
76561198051978612,223530
76561198051978612,282440
76561198051978612,366290
76561198051978612,449550
76561198065612687,205790
76561198065612687,50300
76561198065612687,730
76561198065612687,203140
76561198065612687,205930
76561198065612687,221380
76561198065612687,230410
76561198065612687,216150
76561198065612687,226320
76561198065612687,218620
76561198065612687,550
76561198065612687,223530
76561198065612687,333930
adamfist1,550
adamfist1,223530
adamfist1,205790
adamfist1,730
76561198070107108,72850
76561198070107108,206210
76561198070107108,224260
76561198070107108,301520
76561198070107108,363970
76561198070107108,466910
76561198070107108,230410
fixertime,8980
fixertime,58520
fixertime,17080
fixertime,212500
fixertime,238960
fixertime,39120
fixertime,266070
fixertime,239220
fixertime,233700
fixertime,242760
fixertime,251570
fixertime,295550
fixertime,304930
fixertime,205790
fixertime,324740
76561198068796421,240
76561198068796421,17470
76561198068796421,24740
76561198068796421,1250
76561198068796421,35420
76561198068796421,10180
76561198068796421,10190
76561198068796421,550
76561198068796421,223530
76561198068796421,12210
76561198068796421,12220
76561198068796421,10090
76561198068796421,42680
76561198068796421,42690
76561198068796421,108800
76561198068796421,730
76561198068796421,202970
76561198068796421,202990
76561198068796421,212910
76561198068796421,230410
76561198068796421,209870
76561198068796421,205790
76561198053487607,6060
76561198053487607,41500
76561198053487607,550
76561198053487607,223530
76561198053487607,72200
76561198053487607,105600
76561198053487607,48240
76561198053487607,22380
76561198053487607,212680
76561198053487607,49520
76561198053487607,200710
76561198053487607,209670
76561198053487607,219640
76561198053487607,232210
76561198053487607,202970
76561198053487607,202990
76561198053487607,212910
76561198053487607,208520
76561198053487607,224600
76561198053487607,72850
76561198053487607,211820
76561198053487607,367540
76561198053487607,271290
76561198053487607,294100
76561198053487607,201810
76561198053487607,237930
76561198053487607,35450
76561198053487607,372800
76561198053487607,413150
76561198053487607,427520
76561198086816172,730
76561198086816172,51100
76561198086816172,236390
76561198086816172,209870
76561198086816172,214420
76561198086816172,253710
76561198086816172,301520
76561198086816172,302830
76561198086816172,227940
76561198086816172,317470
76561198086816172,205790
76561198086816172,342480
76561198086816172,392060
76561198086816172,411560
76561198086816172,205890
76561198064020523,220
76561198064020523,340
76561198064020523,500
76561198064020523,1250
76561198064020523,35420
76561198064020523,550
76561198064020523,223530
76561198064020523,8190
76561198064020523,31280
76561198064020523,620
76561198064020523,105600
76561198064020523,49520
76561198064020523,99900
76561198064020523,113400
76561198064020523,208090
76561198064020523,218230
76561198064020523,230410
76561198064020523,206480
76561198064020523,234710
76561198064020523,244850
76561198064020523,252870
76561198064020523,273110
76561198064020523,304930
76561198064020523,227700
76561198064020523,268420
76561198064020523,205790
76561198064020523,2400
76561198064020523,2420
76561198064020523,2430
76561198064020523,417860
76561198064020523,457420
76561198093173270,105600
76561198093173270,17080
76561198093173270,212800
76561198093173270,236390
76561198093173270,304930
76561198093173270,312990
76561198093173270,205790
flamesyndicate,8190
flamesyndicate,8980
flamesyndicate,420
flamesyndicate,49520
flamesyndicate,205790
flamesyndicate,221380
flamesyndicate,11020
flamesyndicate,230410
flamesyndicate,215080
flamesyndicate,261640
flamesyndicate,291550
76561198030768353,44310
76561198030768353,44320
76561198030768353,321040
76561198030768353,44360
76561198030768353,219890
76561198030768353,220200
76561198030768353,244210
76561198030768353,270880
76561198030768353,228380
76561198030768353,272860
76561198030768353,301520
76561198030768353,310560
76561198030768353,255710
76561198030768353,306130
stevieisawesome,22300
stevieisawesome,550
stevieisawesome,223530
stevieisawesome,42680
stevieisawesome,42690
stevieisawesome,8870
stevieisawesome,49520
stevieisawesome,304930
stevieisawesome,2620
stevieisawesome,2630
stevieisawesome,2640
stevieisawesome,10090
stevieisawesome,417860
76561198044955430,205790
76561198044955430,99900
76561198044955430,230410
76561198044955430,216150
76561198044955430,226320
76561198044955430,239450
76561198044955430,550
76561198044955430,223530
76561198044955430,301520
76561198044955430,304050
76561198044955430,304930
76561197983515647,240
76561197983515647,300
76561197983515647,320
76561197983515647,340
76561197983515647,10180
76561197983515647,10190
76561197983515647,47800
76561197983515647,202170
76561197983515647,204300
76561197983515647,730
76561197983515647,203140
76561197983515647,205790
76561197983515647,214950
76561197983515647,207140
76561197983515647,368730
76561197983515647,233210
76561197983515647,238460
76561197983515647,317360
76561197983515647,274940
76561197983515647,41300
76561197983515647,252950
76561198069893848,34830
76561198069893848,216150
76561198069893848,250180
76561198069893848,730
76561198052260095,550
76561198052260095,223530
76561198052260095,205790
76561198052260095,233450
76561198052260095,91310
76561198052260095,216250
76561198052260095,218620
76561198052260095,214550
76561198052260095,339610
76561198052260095,369200
76561198052260095,273350
76561198051457993,550
76561198051457993,223530
76561198051457993,33910
76561198051457993,33930
76561198051457993,219540
76561198051457993,8980
76561198051457993,47870
76561198051457993,105600
76561198051457993,42680
76561198051457993,42690
76561198051457993,72850
76561198051457993,204100
76561198051457993,202970
76561198051457993,202990
76561198051457993,212910
76561198051457993,205790
76561198051457993,219640
76561198051457993,232210
76561198051457993,220240
76561198051457993,226700
76561198051457993,252490
76561198051457993,320300
76561198035171461,42700
76561198035171461,42710
76561198035171461,70600
76561198035171461,730
76561198035171461,325610
76561198051128583,49520
76561198051128583,377160
76561198051128583,390670
76561198048504173,400
76561198048504173,620
76561198048504173,205790
76561198048504173,236390
76561198048504173,286080
76561198048504173,233450
76561198048504173,227300
76561198048504173,247120
76561198048504173,550
76561198048504173,223530
76561198048504173,287980
76561198048504173,65790
76561198048504173,304930
76561198048504173,317400
76561198048504173,317790
76561198048504173,730
76561198048504173,319630
76561198048504173,346680
76561198048504173,362890
76561198051441338,105600
76561198051441338,98200
76561198051441338,49470
76561198051441338,200510
76561198051441338,212680
76561198051441338,205790
76561198051441338,230410
76561198051441338,65930
76561198051441338,16700
76561198051441338,40970
76561198051441338,48700
76561198051441338,222900
76561198051441338,35450
76561198051441338,236830
76561198051441338,368230
76561198051441338,496300
76561198051441338,236690
76561198051441338,268500
76561198029082146,240
76561198029082146,42700
76561198029082146,42710
76561198029082146,39260
76561198029082146,20920
76561198029082146,205790
76561198029082146,730
76561198029082146,238960
76561198029082146,248570
76561198029082146,202090
76561198029082146,363970
76561198029082146,442080
bkbk2,34190
bkbk2,42910
bkbk2,71250
bkbk2,91600
bkbk2,620
bkbk2,105600
bkbk2,65800
bkbk2,71340
bkbk2,35720
bkbk2,202530
bkbk2,200940
bkbk2,203650
bkbk2,205790
bkbk2,204300
bkbk2,212680
bkbk2,204360
bkbk2,200170
bkbk2,213610
bkbk2,218680
bkbk2,102600
bkbk2,201790
bkbk2,212480
bkbk2,99900
bkbk2,218130
bkbk2,248570
bkbk2,202090
bkbk2,226320
bkbk2,229660
bkbk2,231740
bkbk2,244850
bkbk2,252110
bkbk2,211820
bkbk2,367540
bkbk2,269770
bkbk2,246620
bkbk2,285330
bkbk2,236430
bkbk2,293780
bkbk2,301520
bkbk2,304050
bkbk2,310380
bkbk2,312530
bkbk2,215080
bkbk2,317360
bkbk2,346010
bkbk2,376570
bkbk2,236110
bkbk2,34270
bkbk2,205230
bkbk2,205950
76561198252595706,202970
76561198252595706,202990
76561198252595706,212910
76561198252595706,113400
76561198252595706,211500
76561198252595706,227940
76561198252595706,209650
76561198252595706,209660
76561198252595706,387990
76561198252595706,437220
76561198090548543,17460
76561198090548543,11390
76561198090548543,46410
76561198090548543,70000
76561198090548543,104900
76561198090548543,730
76561198090548543,205790
76561198090548543,218740
76561198090548543,230410
76561198090548543,238960
76561198090548543,209870
76561198090548543,214420
76561198090548543,202090
76561198090548543,246280
76561198090548543,256410
76561198090548543,239450
76561198090548543,550
76561198090548543,223530
76561198090548543,285580
76561198090548543,222900
76561198090548543,301520
76561198090548543,302830
76561198090548543,63380
76561198090548543,9900
76561198090548543,312990
76561198090548543,268420
76561198090548543,316010
76561198090548543,250400
76561198090548543,333930
76561198090548543,361640
76561198090548543,372000
76561198090548543,395520
76561198090548543,442080
frage9558,205790
frage9558,224260
frage9558,550
frage9558,223530
frage9558,301520
frage9558,304930
frage9558,730
76561198074369417,10090
76561198074369417,200210
76561198074369417,239820
76561198074369417,550
76561198074369417,223530
76561198074369417,730
76561198018456196,400
76561198018456196,205790
76561198018456196,730
76561198018456196,295110
76561198018456196,362300
76561198018456196,433850
76561198018456196,439700
asdfunn1k,205790
asdfunn1k,220240
asdfunn1k,295110
asdfunn1k,362300
asdfunn1k,433850
asdfunn1k,439700
asdfunn1k,35450
asdfunn1k,236830
asdfunn1k,243470
asdfunn1k,224600
asdfunn1k,258160
asdfunn1k,730
76561198308971842,285900
76561198308971842,389220
76561198308971842,442700
76561198079335317,203770
76561198079335317,47400
76561198079335317,205790
76561198079335317,214950
76561198079335317,236850
andyalphate,205790
andyalphate,113200
andyalphate,730
andyalphate,99900
andyalphate,265630
andyalphate,226320
andyalphate,241600
andyalphate,304930
andyalphate,291550
andyalphate,444090
76561198085486146,202970
76561198085486146,202990
76561198085486146,212910
76561198085486146,107900
76561198085486146,239030
76561198085486146,304930
76561198085486146,227940
76561198085486146,333930
76561198085486146,298630
76561198085486146,444640
76561198068346107,550
76561198068346107,223530
76561198068346107,233450
76561198068346107,730
76561198016682159,10
76561198016682159,80
76561198016682159,100
76561198016682159,400
76561198016682159,4700
76561198016682159,10180
76561198016682159,10190
76561198016682159,50130
76561198016682159,42700
76561198016682159,42710
76561198016682159,55100
76561198016682159,34330
76561198016682159,91310
76561198016682159,730
76561198016682159,203140
76561198016682159,205790
76561198016682159,216250
76561198016682159,221380
76561198016682159,383150
Frizzero,205790
Frizzero,230410
Frizzero,222900
Frizzero,304930
Frizzero,70000
Frizzero,730
Frizzero,333930
Frizzero,349720
Frizzero,339280
Frizzero,304050
Frizzero,391270
Frizzero,380600
Frizzero,293260
Frizzero,388490
Frizzero,291550
Frizzero,317360
Frizzero,376570
Frizzero,424280
Frizzero,502550
Frizzero,324810
Frizzero,512470
FrodsTW,6060
FrodsTW,32370
FrodsTW,550
FrodsTW,223530
FrodsTW,40800
FrodsTW,42910
FrodsTW,105600
FrodsTW,97000
FrodsTW,49600
FrodsTW,91600
FrodsTW,113200
FrodsTW,99700
FrodsTW,202730
FrodsTW,208580
FrodsTW,221640
FrodsTW,65800
FrodsTW,17080
FrodsTW,99900
FrodsTW,109600
FrodsTW,200210
FrodsTW,207230
FrodsTW,212500
FrodsTW,218230
FrodsTW,230410
FrodsTW,238960
FrodsTW,39120
FrodsTW,209870
FrodsTW,237310
FrodsTW,202090
FrodsTW,216150
FrodsTW,239220
FrodsTW,233470
FrodsTW,72850
FrodsTW,241600
FrodsTW,222880
FrodsTW,22320
FrodsTW,269210
FrodsTW,48700
FrodsTW,295690
FrodsTW,300040
FrodsTW,301520
FrodsTW,304030
FrodsTW,304050
FrodsTW,304930
FrodsTW,215080
FrodsTW,316010
FrodsTW,323370
FrodsTW,211420
FrodsTW,730
FrodsTW,250900
FrodsTW,342200
FrodsTW,346900
FrodsTW,255710
FrodsTW,363970
FrodsTW,365720
FrodsTW,372800
FrodsTW,8980
FrodsTW,49520
FrodsTW,383230
FrodsTW,386360
FrodsTW,391540
FrodsTW,413150
FrodsTW,434120
FrodsTW,449000
FrodsTW,394230
76561198028146346,20920
76561198028146346,107100
76561198028146346,28050
76561198028146346,102600
76561198028146346,201280
76561198028146346,205790
76561198028146346,730
76561198028146346,200260
76561198028146346,49520
76561198028146346,48220
76561198028146346,238960
76561198028146346,202090
76561198028146346,213850
76561198028146346,207140
76561198028146346,368730
76561198028146346,550
76561198028146346,223530
76561198028146346,291410
76561198028146346,304050
76561198028146346,323370
76561198028146346,333930
76561198028146346,335240
76561198028146346,427270
76561198028146346,444560
76561198028146346,273350
76561197969663913,10
76561197969663913,80
76561197969663913,100
76561197969663913,550
76561197969663913,223530
76561197969663913,24240
76561197969663913,200710
76561197969663913,104900
76561197969663913,730
76561197969663913,224420
76561197969663913,226700
76561197969663913,109600
76561197969663913,207230
76561197969663913,231060
76561197969663913,238960
76561197969663913,286100
76561197969663913,216250
76561197969663913,39150
76561197969663913,269210
76561197969663913,270550
76561197969663913,282660
76561197969663913,222900
76561197969663913,304930
76561197969663913,268420
76561197969663913,333930
76561197969663913,372000
76561197969663913,374570
76561198056018506,32370
76561198056018506,65800
76561198056018506,41070
76561198056018506,49470
76561198056018506,730
76561198056018506,236390
76561198056018506,238960
76561198056018506,248570
76561198056018506,271290
76561198056018506,49520
76561198056018506,238430
76561198056018506,322920
76561198056018506,239140
76561198056018506,280790
76561198056018506,252490
76561198056018506,346110
76561198056018506,407530
76561198058981258,3590
76561198058981258,42700
76561198058981258,42710
76561198058981258,71340
76561198058981258,204360
76561198058981258,230410
76561198058981258,238960
76561198058981258,72850
76561198058981258,39140
76561198058981258,218620
76561198058981258,242700
76561198058981258,301520
76561198058981258,9480
76561198058981258,55230
76561198058981258,206420
76561198058981258,205790
76561198058981258,202970
76561198058981258,202990
76561198058981258,212910
76561198058981258,323370
76561198058981258,730
76561198058981258,333930
76561198058981258,250900
76561198058981258,307780
76561198058981258,312750
76561198058981258,346830
76561198058981258,391540
melvfunction,205790
melvfunction,218230
melvfunction,242720
melvfunction,730
exovahvlist,8600
exovahvlist,8640
exovahvlist,8690
exovahvlist,44630
exovahvlist,45400
exovahvlist,730
exovahvlist,200710
exovahvlist,222660
exovahvlist,225360
exovahvlist,218620
exovahvlist,219640
exovahvlist,232210
exovahvlist,207140
exovahvlist,107410
exovahvlist,267980
exovahvlist,222880
exovahvlist,295110
exovahvlist,362300
exovahvlist,433850
exovahvlist,439700
exovahvlist,299500
exovahvlist,300220
exovahvlist,311080
exovahvlist,313340
exovahvlist,232890
exovahvlist,328270
exovahvlist,2400
exovahvlist,2420
exovahvlist,2430
exovahvlist,235360
exovahvlist,12120
exovahvlist,12250
exovahvlist,271590
76561198082898190,205790
76561198082898190,230410
76561198082898190,237310
76561198082898190,268420
76561198082898190,383080
76561198082898190,319630
76561198082898190,521200
acousticpants,20
acousticpants,50
acousticpants,70
acousticpants,130
acousticpants,220
acousticpants,280
acousticpants,320
acousticpants,340
acousticpants,360
acousticpants,380
acousticpants,420
acousticpants,20900
acousticpants,22370
acousticpants,400
acousticpants,620
acousticpants,20920
acousticpants,105600
acousticpants,107100
acousticpants,72850
acousticpants,205790
acousticpants,22380
acousticpants,97330
acousticpants,219890
acousticpants,17080
acousticpants,109600
acousticpants,202090
acousticpants,213850
acousticpants,225080
acousticpants,208610
acousticpants,245170
acousticpants,239160
acousticpants,301520
acousticpants,38400
acousticpants,38410
acousticpants,38420
acousticpants,302380
acousticpants,308420
acousticpants,730
acousticpants,35700
acousticpants,35720
acousticpants,319910
76561198097408515,17470
76561198097408515,24740
76561198097408515,205790
76561198097408515,99900
76561198097408515,304930
76561198097408515,274940
76561198097408515,224260
76561198097408515,209870
76561198097408515,730
76561198070492901,205790
76561198070492901,51100
76561198070492901,99900
76561198070492901,200210
76561198070492901,212500
76561198070492901,218130
76561198070492901,248570
76561198070492901,250420
76561198070492901,250600
76561198070492901,262410
76561198070492901,265630
76561198070492901,269390
76561198070492901,286100
76561198070492901,224260
76561198070492901,245550
76561198070492901,343450
76561198070492901,260410
76561198070492901,291210
76561198070492901,298240
76561198070492901,65790
76561198070492901,304050
76561198070492901,304930
76561198070492901,312990
76561198070492901,317360
76561198070492901,326960
76561198070492901,346330
76561198070492901,353360
76561198070492901,355180
76561198070492901,356130
76561198070492901,372800
76561198070492901,380360
76561198070492901,380840
76561198070492901,382490
76561198070492901,385770
76561198070492901,457420
76561198097408515,17470
76561198097408515,24740
76561198097408515,205790
76561198097408515,99900
76561198097408515,209870
76561198097408515,224260
76561198097408515,304930
76561198097408515,274940
76561198097408515,730
76561198070492901,205790
76561198070492901,51100
76561198070492901,99900
76561198070492901,200210
76561198070492901,212500
76561198070492901,218130
76561198070492901,248570
76561198070492901,250420
76561198070492901,250600
76561198070492901,262410
76561198070492901,265630
76561198070492901,269390
76561198070492901,286100
76561198070492901,224260
76561198070492901,245550
76561198070492901,343450
76561198070492901,260410
76561198070492901,291210
76561198070492901,298240
76561198070492901,65790
76561198070492901,304050
76561198070492901,304930
76561198070492901,312990
76561198070492901,317360
76561198070492901,326960
76561198070492901,346330
76561198070492901,353360
76561198070492901,355180
76561198070492901,356130
76561198070492901,372800
76561198070492901,380360
76561198070492901,380840
76561198070492901,382490
76561198070492901,385770
76561198070492901,457420
76561198148894545,6920
76561198148894545,46410
76561198148894545,34330
76561198148894545,218740
76561198148894545,113400
76561198148894545,207230
76561198148894545,230410
76561198148894545,238960
76561198148894545,239660
76561198148894545,226320
76561198148894545,283370
76561198148894545,283430
76561198148894545,284950
76561198148894545,286360
76561198148894545,290730
76561198148894545,292380
76561198148894545,292390
76561198148894545,295930
76561198148894545,299260
76561198148894545,203140
76561198148894545,205930
76561198148894545,303390
76561198148894545,304050
76561198148894545,304930
76561198148894545,227940
76561198148894545,205790
76561198148894545,332070
76561198148894545,333930
76561198148894545,335330
76561198148894545,345520
76561198148894545,346370
76561198148894545,355180
76561198148894545,365670
76561198148894545,368760
76561198148894545,383080
76561198148894545,236110
76561198148894545,280790
76561198148894545,429300
76561198148894545,273350
76561198043168262,10090
76561198043168262,10180
76561198043168262,10190
76561198043168262,42700
76561198043168262,42710
76561198043168262,31280
76561198043168262,620
76561198043168262,214830
76561198043168262,202970
76561198043168262,202990
76561198043168262,212910
76561198043168262,224260
76561198043168262,257750
76561198043168262,221100
76561198043168262,295110
76561198043168262,362300
76561198043168262,433850
76561198043168262,439700
76561198043168262,304930
76561198043168262,205790
76561198043168262,223650
76561198043168262,730
76561198072852429,205790
76561198072852429,234310
76561198072852429,236390
76561198072852429,242720
76561198072852429,248570
76561198072852429,206500
76561198072852429,242760
76561198072852429,218620
76561198072852429,301520
76561198072852429,304930
76561198072852429,224600
76561198072852429,24240
khushaalsingh,6060
khushaalsingh,205790
khushaalsingh,4920
khushaalsingh,11610
khushaalsingh,109600
khushaalsingh,208090
khushaalsingh,212160
khushaalsingh,230410
khushaalsingh,238960
khushaalsingh,39120
khushaalsingh,209870
khushaalsingh,202090
khushaalsingh,264380
khushaalsingh,4570
khushaalsingh,4580
khushaalsingh,9310
khushaalsingh,9450
khushaalsingh,268850
khushaalsingh,550
khushaalsingh,223530
khushaalsingh,287700
khushaalsingh,304050
khushaalsingh,304930
khushaalsingh,312990
khushaalsingh,317360
khushaalsingh,258160
khushaalsingh,323370
khushaalsingh,331470
khushaalsingh,730
khushaalsingh,333930
khushaalsingh,339610
khushaalsingh,339280
khushaalsingh,363970
khushaalsingh,386360
khushaalsingh,291550
khushaalsingh,57300
khushaalsingh,236110
khushaalsingh,48000
76561198063853092,550
76561198063853092,223530
76561198063853092,57300
76561198063853092,620
76561198063853092,113200
76561198063853092,207610
76561198063853092,224260
76561198063853092,241640
76561198063853092,311690
76561198063853092,250900
76561198095157288,221640
76561198095157288,104700
76561198095157288,230410
76561198095157288,224260
76561198095157288,273110
76561198095157288,298260
76561198095157288,304930
76561198095157288,227940
76561198095157288,333930
76561198095157288,346330
76561198095157288,349700
76561198095157288,351790
76561198095157288,351840
76561198095157288,352160
76561198095157288,355180
76561198095157288,381150
76561198095157288,380140
76561198095157288,291550
76561198095157288,387860
76561198095157288,391270
76561198095157288,399520
76561198095157288,408940
76561198095157288,417860
76561198095157288,420880
76561198095157288,468560
76561198122671102,33910
76561198122671102,33930
76561198122671102,219540
76561198122671102,105600
76561198122671102,730
76561198122671102,218230
76561198122671102,230410
76561198122671102,224580
76561198122671102,218620
76561198122671102,252490
76561198122671102,107410
76561198122671102,221100
76561198122671102,295110
76561198122671102,362300
76561198122671102,433850
76561198122671102,439700
76561198122671102,291480
76561198122671102,227940
76561198122671102,205790
76561198122671102,241930
76561198122671102,333930
76561198122671102,271590
76561198122671102,344760
76561198122671102,346110
76561198122671102,407530
76561198002970148,224260
76561198002970148,227940
76561198002970148,343750
76561198002970148,482920
76561198091827375,12210
76561198091827375,21690
76561198091827375,12220
76561198091827375,108800
76561198091827375,202170
76561198091827375,219640
76561198091827375,232210
76561198091827375,220240
76561198091827375,236390
76561198091827375,304430
76561198091827375,224600
76561198091827375,314160
76561198091827375,221040
76561198091827375,241930
76561198091827375,362070
76561198091827375,271590
76561198094461799,8170
76561198094461799,31280
76561198094461799,72850
76561198094461799,104900
76561198094461799,42910
76561198094461799,211820
76561198094461799,367540
76561198094461799,550
76561198094461799,223530
76561198094461799,35450
76561198094461799,236830
76561198094461799,301920
76561198094461799,227940
76561198094461799,365720
76561198094461799,381210
76561198048180386,92800
76561198048180386,70000
76561198048180386,201570
76561198048180386,208090
76561198048180386,205790
76561198048180386,242720
76561198048180386,265630
76561198048180386,245550
76561198048180386,343450
76561198048180386,239450
76561198048180386,550
76561198048180386,223530
76561198048180386,273110
76561198048180386,222900
76561198048180386,297210
76561198048180386,301520
76561198048180386,304050
76561198048180386,304930
76561198048180386,8600
76561198048180386,8660
76561198048180386,211500
76561198048180386,227700
76561198048180386,315260
76561198048180386,326960
76561198048180386,24240
76561198048180386,335240
76561198048180386,372000
76561198048180386,291550
76561198048180386,389570
76561198048180386,391460
76561198048180386,236110
76561198048180386,280790
76561198048180386,34270
76561198048180386,205230
76561198048180386,205950
76561198048180386,442080
76561198175682446,301520
76561198175682446,304930
76561198175682446,363970
76561198084310017,205790
76561198084310017,550
76561198084310017,223530
76561198070015725,550
76561198070015725,223530
76561198070015725,8190
76561198070015725,730
76561198070015725,207890
76561198070015725,231670
76561198070015725,242460
76561198070015725,242480
76561198070015725,295270
76561198070015725,304930
76561198070015725,334230
76561198070015725,378120
76561198070015725,357470
GavCCH,7670
GavCCH,409710
GavCCH,12140
GavCCH,12150
GavCCH,9450
GavCCH,400
GavCCH,620
GavCCH,205790
GavCCH,207610
GavCCH,202170
GavCCH,730
GavCCH,202970
GavCCH,202990
GavCCH,212910
GavCCH,17460
GavCCH,24980
GavCCH,204100
GavCCH,221640
GavCCH,50620
GavCCH,50650
GavCCH,388410
GavCCH,8870
GavCCH,43160
GavCCH,209000
GavCCH,251060
GavCCH,550
GavCCH,223530
GavCCH,9480
GavCCH,55230
GavCCH,206420
GavCCH,8850
GavCCH,409720
GavCCH,311210
GavCCH,366844
GavCCH,319630
76561197963392788,10
76561197963392788,20
76561197963392788,30
76561197963392788,40
76561197963392788,50
76561197963392788,60
76561197963392788,70
76561197963392788,130
76561197963392788,300
76561197963392788,240
76561197963392788,1500
76561197963392788,2500
76561197963392788,2810
76561197963392788,216390
76561197963392788,4920
76561197963392788,200510
76561197963392788,205790
76561197963392788,8870
76561197963392788,200210
76561197963392788,208090
76561197963392788,230410
76561197963392788,236390
76561197963392788,238960
76561197963392788,210770
76561197963392788,215530
76561197963392788,230170
76561197963392788,243950
76561197963392788,218620
76561197963392788,249650
76561197963392788,301520
76561197963392788,291480
76561197963392788,227940
76561197963392788,239140
76561197963392788,258970
76561197963392788,377160
76561197963392788,427270
76561197963392788,34270
76561197963392788,205230
76561197963392788,205950
76561197963392788,379720
76561198246492954,200210
76561198246492954,236390
76561198246492954,304050
76561198246492954,304930
76561198246492954,310370
76561198246492954,730
76561198246492954,346900
idestinp,47890
idestinp,42910
idestinp,102600
idestinp,205790
idestinp,550
idestinp,223530
76561198034467755,10500
76561198034467755,42700
76561198034467755,42710
76561198034467755,42680
76561198034467755,42690
76561198034467755,205790
76561198034467755,49520
76561198034467755,200260
76561198034467755,205710
76561198034467755,212500
76561198034467755,209000
76561198034467755,226320
76561198148959925,550
76561198148959925,223530
76561198148959925,205790
76561198148959925,230410
76561198148959925,209650
76561198148959925,209660
76561198148959925,730
76561198148959925,346110
76561198148959925,407530
76561198148959925,369200
76561198059770259,105600
76561198059770259,109600
76561198059770259,206210
76561198059770259,211500
76561198059770259,212180
76561198059770259,236390
76561198059770259,265630
76561198059770259,270170
76561198059770259,291480
76561198059770259,205790
76561198059770259,323370
76561198059770259,730
76561198059770259,346900
76561198229594260,47410
76561198229594260,208090
76561198229594260,291210
76561198229594260,301520
76561198229594260,304050
76561198229594260,304270
76561198229594260,205790
76561198229594260,41300
76561198229594260,227180
76561198229594260,333930
76561198229594260,338540
76561198229594260,342570
76561198229594260,342480
76561198229594260,339280
76561198229594260,291550
76561198229594260,502550
76561198068552457,240
76561198068552457,6060
76561198068552457,6000
76561198068552457,10680
76561198068552457,8980
76561198068552457,47810
76561198068552457,620
76561198068552457,9200
76561198068552457,6100
76561198068552457,49520
76561198068552457,203140
76561198068552457,205790
76561198068552457,47410
76561198068552457,109600
76561198068552457,208090
76561198068552457,224320
76561198068552457,230410
76561198068552457,209870
76561198068552457,248570
76561198068552457,261030
76561198068552457,247730
76561198068552457,304930
76561198068552457,9900
76561198068552457,326960
elgazzito,1300
elgazzito,1309
elgazzito,1313
elgazzito,2300
elgazzito,9160
elgazzito,57900
elgazzito,41070
elgazzito,111600
elgazzito,72850
elgazzito,6850
elgazzito,6860
elgazzito,6900
elgazzito,203140
elgazzito,205930
elgazzito,208200
elgazzito,217920
elgazzito,218620
elgazzito,239160
elgazzito,201810
elgazzito,205790
elgazzito,350080
elgazzito,379720
alanisanoob1k,550
alanisanoob1k,223530
alanisanoob1k,205790
alanisanoob1k,730
alanisanoob1k,218230
alanisanoob1k,236390
alanisanoob1k,238960
alanisanoob1k,218620
alanisanoob1k,8850
alanisanoob1k,409720
alanisanoob1k,282440
alanisanoob1k,306830
alanisanoob1k,323370
alanisanoob1k,333930
alanisanoob1k,363970
76561198100013289,264360
76561198100013289,304270
76561198100013289,304930
76561198100013289,268420
76561198100013289,227940
76561198100013289,335330
76561198100013289,336670
76561198100013289,338180
76561198100013289,339610
76561198100013289,393410
76561198100013289,407250
76561198100013289,273350
76561198081099395,7670
76561198081099395,409710
76561198081099395,42910
76561198081099395,400
76561198081099395,205790
76561198081099395,109600
76561198081099395,238960
76561198081099395,39120
76561198081099395,91310
76561198081099395,216250
76561198081099395,263760
76561198081099395,221100
76561198081099395,271590
76561198081099395,227940
76561198081099395,241560
76561198081099395,311210
76561198081099395,510050
76561198093856397,107100
76561198093856397,17300
76561198093856397,17330
76561198093856397,17340
76561198093856397,108800
76561198093856397,219640
76561198093856397,232210
76561198093856397,230410
76561198093856397,237310
76561198093856397,236090
76561198093856397,15620
76561198093856397,20570
76561198093856397,56400
76561198093856397,271590
76561198093856397,292120
76561198093856397,286690
76561198093856397,287390
76561198093856397,224600
76561198093856397,65930
76561198093856397,200510
76561198093856397,205790
76561198093856397,45760
76561198093856397,323460
76561198093856397,730
76561198093856397,333930
76561198093856397,339610
76561198093856397,349720
76561198093856397,372000
76561198158629846,10180
76561198158629846,10190
76561198158629846,200210
76561198158629846,302830
76561198158629846,304930
76561198158629846,291480
76561198158629846,205790
76561198158629846,326460
76561198158629846,730
76561198158629846,333930
76561198158629846,372800
76561198060139833,10180
76561198060139833,10190
76561198060139833,7670
76561198060139833,409710
76561198060139833,24960
76561198060139833,22600
76561198060139833,105600
76561198060139833,205790
76561198060139833,204360
76561198060139833,238960
76561198060139833,39120
76561198060139833,233450
76561198060139833,8870
76561198060139833,72850
76561198060139833,242860
76561198060139833,231430
76561198060139833,43110
76561198060139833,43160
76561198060139833,218620
76561198060139833,252950
76561198060139833,260230
76561198060139833,222880
76561198060139833,730
76561198060139833,8850
76561198060139833,409720
76561198060139833,377160
gionmaru,1250
gionmaru,35420
gionmaru,550
gionmaru,223530
gionmaru,7670
gionmaru,409710
gionmaru,42910
gionmaru,620
gionmaru,200900
gionmaru,207610
gionmaru,211420
gionmaru,209080
gionmaru,212680
gionmaru,200510
gionmaru,219640
gionmaru,232210
gionmaru,221640
gionmaru,209540
gionmaru,219890
gionmaru,212800
gionmaru,230410
gionmaru,231060
gionmaru,223710
gionmaru,286100
gionmaru,228300
gionmaru,234390
gionmaru,239030
