item_id,recommend,review,posted,publisher
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2016,Valve
4000,True,2,2016,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2011,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2011,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2015,Valve
4000,True,2,2011,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2011,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2016,Valve
4000,True,2,2011,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2012,Valve
4000,True,2,2012,Valve
4000,True,2,2012,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2011,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2012,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2012,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2012,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2016,Valve
4000,True,2,2012,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2016,Valve
4000,True,2,2016,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
4000,True,2,2015,Valve
4000,True,2,2015,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2013,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2014,Valve
4000,True,2,2015,Valve
4000,True,2,2016,Valve
33930,True,2,2013,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2015,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2015,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2015,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2015,Bohemia Interactive
33930,True,2,2016,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2011,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2013,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
33930,True,2,2014,Bohemia Interactive
219640,True,2,2015,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2016,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2012,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2013,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2014,Torn Banner Studios
219640,True,2,2015,Torn Banner Studios
287980,True,2,2015,Dinosaur Polo Club
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2016,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2016,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2016,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2016,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2016,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2013,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2014,Bohemia Interactive
221100,True,2,2015,Bohemia Interactive
323370,True,2,2016,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2016,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2016,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2016,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
323370,True,2,2015,En Masse Entertainment
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2015,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2014,Smartly Dressed Games
304930,True,2,2016,Smartly Dressed Games
